	Step	Temp	Press	Volume	Density	PotEng	Enthalpy	
	36400	1282.3848	65791.563	213990.74	2.8265846	-43436.314	-32411.416	
	36500	1295.6632	65583.835	213990.74	2.8265846	-43449.594	-32429.271	
	36600	1276.2042	65634.695	213990.74	2.8265846	-43439.683	-32446.521	
	36700	1274.3817	65466.531	213990.74	2.8265846	-43449.813	-32482.291	
	36800	1299.4437	65756.29	213990.74	2.8265846	-43448.743	-32398.79	
	36900	1294.8043	66159.855	213990.74	2.8265846	-43429.368	-32333.609	
	37000	1294.9148	66322.996	213990.74	2.8265846	-43419.706	-32301.965	
	37100	1298.5357	66832.743	213990.74	2.8265846	-43396.373	-32204.23	
	37200	1312.0582	66971.536	213990.74	2.8265846	-43395.667	-32161.391	
	37300	1311.7896	66789.552	213990.74	2.8265846	-43402.027	-32192.527	
	37400	1307.8499	66606.127	213990.74	2.8265846	-43412.287	-32234.16	
	37500	1300.1232	66653.218	213990.74	2.8265846	-43406.05	-32235.116	
	37600	1318.0967	67148.104	213990.74	2.8265846	-43391.821	-32123.427	
	37700	1313.571	67830.653	213990.74	2.8265846	-43363.408	-32011.747	
	37800	1330.0203	67481.457	213990.74	2.8265846	-43381.387	-32047.664	
	37900	1322.2564	67426.184	213990.74	2.8265846	-43383.71	-32070.916	
	38000	1312.9537	67266.164	213990.74	2.8265846	-43386.85	-32111.661	
	38100	1328.3189	67283.447	213990.74	2.8265846	-43390.551	-32086.243	
	38200	1327.7271	68138.88	213990.74	2.8265846	-43348.347	-31930.818	
	38300	1329.7463	68464.163	213990.74	2.8265846	-43335.612	-31871.115	
	38400	1346.8478	68266.087	213990.74	2.8265846	-43351.72	-31883.838	
	38500	1330.6642	68675.987	213990.74	2.8265846	-43331.104	-31836.712	
	38600	1343.151	68594.926	213990.74	2.8265846	-43345.351	-31839.999	
	38700	1353.7872	68825.375	213990.74	2.8265846	-43339.143	-31784.452	
	38800	1349.8588	69002.758	213990.74	2.8265846	-43325.167	-31753.639	
	38900	1351.7617	68745.563	213990.74	2.8265846	-43331.196	-31790.699	
	39000	1348.0341	68663.299	213990.74	2.8265846	-43341.972	-31818.967	
	39100	1337.691	68860.816	213990.74	2.8265846	-43330.92	-31799.582	
	39200	1363.2192	68806.227	213990.74	2.8265846	-43338.433	-31769.842	
	39300	1355.4883	69268.88	213990.74	2.8265846	-43312.899	-31696.004	
	39400	1352.8062	69778.468	213990.74	2.8265846	-43286.6	-31606.323	
	39500	1362.4939	70171.937	213990.74	2.8265846	-43274.146	-31524.413	
	39600	1373.4701	70024.031	213990.74	2.8265846	-43283.001	-31533.871	
	39700	1367.4286	70253.95	213990.74	2.8265846	-43271.981	-31502.684	
	39800	1375.464	70472.683	213990.74	2.8265846	-43268.792	-31456.259	
	39900	1397.8175	70469.535	213990.74	2.8265846	-43276.363	-31425.247	
	40000	1372.5176	70806.394	213990.74	2.8265846	-43252.482	-31400.519	
	40100	1380.8094	69920.86	213990.74	2.8265846	-43295.238	-31547.081	
	40200	1366.8452	69699.611	213990.74	2.8265846	-43295.853	-31601.613	
	40300	1360.5879	69660.233	213990.74	2.8265846	-43297.738	-31619.675	
	40400	1379.3837	70126.589	213990.74	2.8265846	-43278.169	-31505.022	
	40500	1390.4449	70614.422	213990.74	2.8265846	-43260.075	-31402.472	
	40600	1392.8506	71305.435	213990.74	2.8265846	-43234.868	-31280.773	
	40700	1399.5846	71787.35	213990.74	2.8265846	-43217.896	-31187.685	
	40800	1406.7383	71986.627	213990.74	2.8265846	-43210.527	-31141.218	
	40900	1401.9869	72236.66	213990.74	2.8265846	-43198.608	-31104.195	
	41000	1404.7157	72512.149	213990.74	2.8265846	-43186.846	-31050.876	
	41100	1425.7391	72654.175	213990.74	2.8265846	-43186.024	-30994.402	
	41200	1422.1571	72394.307	213990.74	2.8265846	-43196.598	-31045.934	
	41300	1392.2445	72654.461	213990.74	2.8265846	-43170.647	-31037.431	
	41400	1416.5535	72603.923	213990.74	2.8265846	-43185.682	-31016.799	
	41500	1425.4336	72600.224	213990.74	2.8265846	-43190.366	-31006.482	
	41600	1426.8241	72278.505	213990.74	2.8265846	-43205.154	-31061.813	
	41700	1402.4918	72581.858	213990.74	2.8265846	-43182.285	-31040.885	
	41800	1431.6298	72870.416	213990.74	2.8265846	-43181.409	-30950.626	
	41900	1429.3778	73297.477	213990.74	2.8265846	-43161.368	-30877.475	
	42000	1433.9686	73373.61	213990.74	2.8265846	-43159.393	-30857.321	
	42100	1437.3176	73667.625	213990.74	2.8265846	-43148.006	-30800.821	
	42200	1450.4678	73828.309	213990.74	2.8265846	-43146.077	-30754.486	
	42300	1440.4867	74221.186	213990.74	2.8265846	-43125.745	-30699.096	
	42400	1436.9073	74327.631	213990.74	2.8265846	-43118.926	-30684.305	
	42500	1452.8706	74494.602	213990.74	2.8265846	-43116.548	-30631.772	
	42600	1458.232	74759.098	213990.74	2.8265846	-43107.639	-30578.181	
	42700	1453.1677	74702.226	213990.74	2.8265846	-43108.071	-30595.046	
	42800	1434.2409	74507.279	213990.74	2.8265846	-43104.565	-30650.603	
	42900	1452.8972	74506.261	213990.74	2.8265846	-43112.273	-30625.893	
	43000	1474.0394	74607.602	213990.74	2.8265846	-43111.978	-30575.172	
	43100	1465.3673	74518.757	213990.74	2.8265846	-43115.751	-30605.944	
	43200	1448.675	74937.193	213990.74	2.8265846	-43097.24	-30560.672	
	43300	1474.3235	74852.19	213990.74	2.8265846	-43107.772	-30537.803	
	43400	1472.5824	74906.631	213990.74	2.8265846	-43101.2	-30526.997	
	43500	1474.7117	74836.493	213990.74	2.8265846	-43108.08	-30539.53	
	43600	1473.4671	74804.266	213990.74	2.8265846	-43107.666	-30545.592	
	43700	1474.424	75217.079	213990.74	2.8265846	-43091.275	-30472.395	
	43800	1484.0981	75939.285	213990.74	2.8265846	-43064.379	-30332.159	
	43900	1489.8915	76129.419	213990.74	2.8265846	-43055.299	-30287.576	
	44000	1475.7334	76793.986	213990.74	2.8265846	-43020.665	-30188.885	
	44100	1505.3766	76969.796	213990.74	2.8265846	-43025.873	-30118.887	
	44200	1500.8915	77057.191	213990.74	2.8265846	-43023.765	-30112.932	
	44300	1490.5773	77043.071	213990.74	2.8265846	-43020.772	-30129.822	
	44400	1503.7459	76536.642	213990.74	2.8265846	-43045.053	-30198.766	
	44500	1480.6985	76791.42	213990.74	2.8265846	-43022.914	-30182.813	
	44600	1506.4517	76533.758	213990.74	2.8265846	-43041.731	-30191.107	
	44700	1508.2393	77086.361	213990.74	2.8265846	-43023.518	-30095.968	
	44800	1506.7829	77447.125	213990.74	2.8265846	-43006.172	-30032.979	
	44900	1521.498	77388.756	213990.74	2.8265846	-43009.872	-30018.799	
	45000	1513.101	77467.607	213990.74	2.8265846	-43005.83	-30018.877	
	45100	1488.7121	77603.265	213990.74	2.8265846	-42995.157	-30032.641	
	45200	1520.829	77009.791	213990.74	2.8265846	-43029.643	-30090.353	
	45300	1523.2608	77492.934	213990.74	2.8265846	-43007.686	-29999.623	
	45400	1524.8698	77906.533	213990.74	2.8265846	-42996.003	-29929.891	
	45500	1534.4983	78149.709	213990.74	2.8265846	-42984.247	-29868.855	
	45600	1547.0677	78757.717	213990.74	2.8265846	-42961.848	-29743.317	
	45700	1532.886	79524.951	213990.74	2.8265846	-42924.223	-29627.963	
	45800	1545.3077	79355.974	213990.74	2.8265846	-42933.68	-29638.315	
	45900	1540.7506	79897.503	213990.74	2.8265846	-42908.57	-29548.828	
	46000	1549.2474	79938.163	213990.74	2.8265846	-42912.187	-29532.189	
	46100	1553.4772	79436.531	213990.74	2.8265846	-42934.687	-29614.308	
	46200	1532.3525	79270.555	213990.74	2.8265846	-42932.878	-29671.527	
	46300	1544.1051	79155.179	213990.74	2.8265846	-42939.115	-29672.667	
	46400	1555.9525	79427.075	213990.74	2.8265846	-42934.609	-29611.174	
	46500	1552.546	79747.139	213990.74	2.8265846	-42918.806	-29558.566	
	46600	1552.5664	79805.312	213990.74	2.8265846	-42915.815	-29547.769	
	46700	1560.7418	80036.543	213990.74	2.8265846	-42912.318	-29499.124	
	46800	1570.2918	80006.561	213990.74	2.8265846	-42914.169	-29488.316	
	46900	1560.6865	80107.31	213990.74	2.8265846	-42906.908	-29484.358	
	47000	1555.7721	79744.165	213990.74	2.8265846	-42922.814	-29557.342	
	47100	1555.5778	79903.575	213990.74	2.8265846	-42914.382	-29527.957	
	47200	1579.0247	80257.282	213990.74	2.8265846	-42910.915	-29436.337	
	47300	1570.0264	80837.2	213990.74	2.8265846	-42878.293	-29341.961	
	47400	1581.7633	81262.711	213990.74	2.8265846	-42867.576	-29253.932	
	47500	1585.7004	81492.467	213990.74	2.8265846	-42853.929	-29202.728	
	47600	1588.4191	81412.302	213990.74	2.8265846	-42857.109	-29211.871	
	47700	1586.1605	81360.362	213990.74	2.8265846	-42857.325	-29222.965	
	47800	1584.0989	81502.153	213990.74	2.8265846	-42849.738	-29200.038	
	47900	1588.9467	81784.774	213990.74	2.8265846	-42840.787	-29144.88	
	48000	1601.3104	82072.866	213990.74	2.8265846	-42835.515	-29079.557	
	48100	1612.9478	81991.536	213990.74	2.8265846	-42843.516	-29078.115	
	48200	1579.5882	81997.039	213990.74	2.8265846	-42835.147	-29127.219	
	48300	1587.6393	81696.762	213990.74	2.8265846	-42843.041	-29161.171	
	48400	1614.2567	81596.704	213990.74	2.8265846	-42859.342	-29144.391	
	48500	1601.3731	82195.296	213990.74	2.8265846	-42828.464	-29056.044	
	48600	1615.0044	82428.831	213990.74	2.8265846	-42819.146	-28991.75	
	48700	1614.816	83140.961	213990.74	2.8265846	-42785.024	-28862.842	
	48800	1622.392	83201.704	213990.74	2.8265846	-42780.985	-28837.472	
	48900	1613.573	83618.571	213990.74	2.8265846	-42767.571	-28783.768	
	49000	1624.9088	83591.321	213990.74	2.8265846	-42771.395	-28771.452	
	49100	1629.2581	83963.694	213990.74	2.8265846	-42757.9	-28700.633	
	49200	1640.0438	84068.793	213990.74	2.8265846	-42755.223	-28665.098	
	49300	1646.2027	84165.394	213990.74	2.8265846	-42754.707	-28640.934	
	49400	1615.6291	84317.69	213990.74	2.8265846	-42734.193	-28653.426	
	49500	1644.6955	83481.523	213990.74	2.8265846	-42785.872	-28766.069	
	49600	1623.595	83707.909	213990.74	2.8265846	-42766.897	-28753.674	
	49700	1633.5703	83473.361	213990.74	2.8265846	-42778.64	-28779.339	
	49800	1645.2177	84185.475	213990.74	2.8265846	-42753.878	-28639.142	
	49900	1647.7007	84807.602	213990.74	2.8265846	-42729.97	-28527.808	
	50000	1659.2296	84707.873	213990.74	2.8265846	-42739.201	-28530.242	
	50100	1651.8352	84540.722	213990.74	2.8265846	-42748.445	-28574.714	
	50200	1630.4453	84488.2	213990.74	2.8265846	-42742.907	-28613.514	
	50300	1651.5206	84920.423	213990.74	2.8265846	-42728.888	-28504.992	
	50400	1673.4722	85176.368	213990.74	2.8265846	-42725.389	-28429.006	
	50500	1667.7563	85051.102	213990.74	2.8265846	-42726.556	-28456.877	
	50600	1640.0414	85614.732	213990.74	2.8265846	-42694.984	-28398.384	
	50700	1681.9788	85200.773	213990.74	2.8265846	-42724.569	-28410.082	
	50800	1663.9921	85777.277	213990.74	2.8265846	-42688.561	-28328.46	
	50900	1667.717	86180.301	213990.74	2.8265846	-42673.537	-28253.108	
	51000	1680.5622	86576.237	213990.74	2.8265846	-42657.511	-28161.786	
	51100	1682.1184	86665.319	213990.74	2.8265846	-42655.419	-28145.081	
	51200	1689.125	86230.712	213990.74	2.8265846	-42676.56	-28212.044	
	51300	1675.8091	86051.594	213990.74	2.8265846	-42681.092	-28263.733	
	51400	1673.0039	86028.358	213990.74	2.8265846	-42677.13	-28267.77	
	51500	1712.9415	86218.75	213990.74	2.8265846	-42691.181	-28186.705	
	51600	1686.0685	86964.858	213990.74	2.8265846	-42646.623	-28089.385	
	51700	1691.1804	87027.188	213990.74	2.8265846	-42642.963	-28068.48	
	51800	1705.9763	87910.394	213990.74	2.8265846	-42613.047	-27894.785	
	51900	1696.7854	88716.393	213990.74	2.8265846	-42571.109	-27761.232	
	52000	1698.9057	88976.677	213990.74	2.8265846	-42558.454	-27710.113	
	52100	1713.3705	89130.952	213990.74	2.8265846	-42555.118	-27660.933	
	52200	1721.6569	89258.158	213990.74	2.8265846	-42558.991	-27633.356	
	52300	1697.1814	88768.18	213990.74	2.8265846	-42569.541	-27752.056	
	52400	1707.7621	87865.541	213990.74	2.8265846	-42611.789	-27896.401	
	52500	1721.9894	87592.722	213990.74	2.8265846	-42627.381	-27923.606	
	52600	1716.2262	88157.062	213990.74	2.8265846	-42610.31	-27841.217	
	52700	1748.2332	87760.201	213990.74	2.8265846	-42642.054	-27870.118	
	52800	1717.599	87949.32	213990.74	2.8265846	-42614.853	-27871.111	
	52900	1717.2678	87514.167	213990.74	2.8265846	-42633.796	-27948.752	
	53000	1717.0629	88299.393	213990.74	2.8265846	-42598.425	-27808.862	
	53100	1718.5012	89263.64	213990.74	2.8265846	-42555.921	-27635.061	
	53200	1733.6615	89615.247	213990.74	2.8265846	-42544.255	-27549.981	
	53300	1744.4002	90045.277	213990.74	2.8265846	-42530.991	-27460.542	
	53400	1757.3492	89606.286	213990.74	2.8265846	-42549.439	-27515.029	
	53500	1738.9577	89133.662	213990.74	2.8265846	-42566.879	-27627.685	
	53600	1733.1752	89041.9	213990.74	2.8265846	-42567.99	-27651.142	
	53700	1734.9592	89753.89	213990.74	2.8265846	-42538.654	-27523.597	
	53800	1748.0086	90283.38	213990.74	2.8265846	-42523.128	-27414.581	
	53900	1761.8202	90222.911	213990.74	2.8265846	-42532.98	-27408.411	
	54000	1741.8008	90815.21	213990.74	2.8265846	-42489.437	-27320.69	
	54100	1784.4668	90622.666	213990.74	2.8265846	-42517.328	-27299.85	
	54200	1756.7109	91267.973	213990.74	2.8265846	-42481.405	-27226.17	
	54300	1761.2838	91189.364	213990.74	2.8265846	-42482.4	-27229.684	
	54400	1763.6169	91307.749	213990.74	2.8265846	-42471.742	-27199.144	
	54500	1777.9915	91387.493	213990.74	2.8265846	-42479.862	-27171.531	
	54600	1775.7475	91541.356	213990.74	2.8265846	-42476.74	-27151.775	
	54700	1770.6238	91587.847	213990.74	2.8265846	-42469.745	-27147.511	
	54800	1761.1377	92158.73	213990.74	2.8265846	-42434.687	-27052.756	
	54900	1788.5863	92156.307	213990.74	2.8265846	-42444.603	-27015.101	
	55000	1787.2109	92553.139	213990.74	2.8265846	-42432.937	-26952.833	
	55100	1796.6318	92170.092	213990.74	2.8265846	-42454.793	-27009.411	
	55200	1771.3075	91513.41	213990.74	2.8265846	-42467.688	-27154.202	
	55300	1782.513	90791.894	213990.74	2.8265846	-42497.973	-27261.302	
	55400	1782.3724	91502.739	213990.74	2.8265846	-42468.628	-27137.26	
	55500	1787.1717	92207.252	213990.74	2.8265846	-42442.772	-27008.934	
	55600	1796.0341	92541.981	213990.74	2.8265846	-42429.037	-26935.027	
	55700	1818.1809	92403.709	213990.74	2.8265846	-42442.837	-26928.652	
	55800	1799.6434	92711.327	213990.74	2.8265846	-42426.018	-26903.092	
	55900	1787.6736	92802.572	213990.74	2.8265846	-42420.213	-26905.986	
	56000	1817.9831	93054.982	213990.74	2.8265846	-42411.436	-26810.611	
	56100	1801.4494	94270	213990.74	2.8265846	-42355.459	-26621.201	
	56200	1826.2937	94426.347	213990.74	2.8265846	-42359.119	-26560.629	
	56300	1836.3057	94131.366	213990.74	2.8265846	-42374.565	-26598.004	
	56400	1814.4248	94031.756	213990.74	2.8265846	-42374.749	-26649.672	
	56500	1801.4241	94397.807	213990.74	2.8265846	-42350.461	-26599.178	
	56600	1815.7305	94830.755	213990.74	2.8265846	-42338.586	-26504.514	
	56700	1837.3473	94747.531	213990.74	2.8265846	-42343.889	-26483.214	
	56800	1833.5981	95005.154	213990.74	2.8265846	-42334.713	-26446.171	
	56900	1825.7711	95439.793	213990.74	2.8265846	-42315.332	-26382.396	
	57000	1874.3969	94854.39	213990.74	2.8265846	-42355.056	-26415.461	
	57100	1830.8622	95356.27	213990.74	2.8265846	-42318.483	-26387.819	
	57200	1834.8202	95227.826	213990.74	2.8265846	-42326.788	-26406.373	
	57300	1851.8723	95019.153	213990.74	2.8265846	-42342.687	-26420.389	
	57400	1836.1327	95833.309	213990.74	2.8265846	-42306.057	-26302.482	
	57500	1864.0616	96005.675	213990.74	2.8265846	-42303.751	-26228.421	
	57600	1845.8453	96931.889	213990.74	2.8265846	-42254.803	-26087.552	
	57700	1865.3829	96567.384	213990.74	2.8265846	-42275.479	-26122.821	
	57800	1859.888	96567.794	213990.74	2.8265846	-42272.207	-26129.082	
	57900	1861.0813	96347.121	213990.74	2.8265846	-42284.079	-26168.345	
	58000	1847.597	96523.108	213990.74	2.8265846	-42273.789	-26158.079	
	58100	1855.8811	97081.561	213990.74	2.8265846	-42248.549	-26043.796	
	58200	1892.5086	96677.848	213990.74	2.8265846	-42278.415	-26063.672	
	58300	1856.6261	97250.136	213990.74	2.8265846	-42237.562	-26008.993	
	58400	1879.1531	96974.73	213990.74	2.8265846	-42260.481	-26029.39	
	58500	1881.5322	97812.998	213990.74	2.8265846	-42223.338	-25876.134	
	58600	1896.645	98321.653	213990.74	2.8265846	-42208.712	-25767.201	
	58700	1885.8309	98290.46	213990.74	2.8265846	-42198.431	-25779.955	
	58800	1878.401	98657.465	213990.74	2.8265846	-42185.94	-25731.411	
	58900	1878.2202	99192.089	213990.74	2.8265846	-42159.446	-25633.826	
	59000	1899.8977	99195.465	213990.74	2.8265846	-42168.995	-25605.099	
	59100	1899.2296	99226.471	213990.74	2.8265846	-42169.843	-25602.972	
	59200	1889.215	99323.869	213990.74	2.8265846	-42153.816	-25591.411	
	59300	1929.962	99308.982	213990.74	2.8265846	-42168.428	-25536.912	
	59400	1921.3087	99851.389	213990.74	2.8265846	-42140.424	-25451.562	
	59500	1888.2573	99916.307	213990.74	2.8265846	-42124.961	-25485.099	
	59600	1901.9045	99800.683	213990.74	2.8265846	-42141.003	-25492.771	
	59700	1895.6679	100194.24	213990.74	2.8265846	-42112.896	-25422.982	
	59800	1910.0888	100541.67	213990.74	2.8265846	-42101.417	-25339.937	
	59900	1927.3943	100780.45	213990.74	2.8265846	-42105.203	-25281.634	
	60000	1923.1332	100650.36	213990.74	2.8265846	-42110.194	-25311.436	
	60100	1905.805	100581.1	213990.74	2.8265846	-42107.117	-25347.845	
	60200	1927.1935	100428.27	213990.74	2.8265846	-42122.895	-25346.714	
	60300	1943.6736	100912.93	213990.74	2.8265846	-42106.003	-25236.335	
	60400	1927.2422	101461.65	213990.74	2.8265846	-42078.474	-25164.188	
	60500	1933.3218	101298.3	213990.74	2.8265846	-42083.076	-25180	
	60600	1944.0584	101639.12	213990.74	2.8265846	-42080.033	-25112.701	
	60700	1935.0626	102423.22	213990.74	2.8265846	-42035.553	-24979.191	
	60800	1969.3778	101940.49	213990.74	2.8265846	-42058.065	-25006.303	
	60900	1938.7946	101984.39	213990.74	2.8265846	-42038.326	-25034.064	
	61000	1938.1663	101568.26	213990.74	2.8265846	-42066.485	-25118.899	
	61100	1927.3346	102146.8	213990.74	2.8265846	-42036.214	-25030.257	
	61200	1942.4422	102399.94	213990.74	2.8265846	-42032.397	-24966.269	
	61300	1959.6826	102683.32	213990.74	2.8265846	-42031.341	-24897.282	
	61400	1963.7392	102903.82	213990.74	2.8265846	-42018.348	-24847.76	
	61500	1961.4882	103167.76	213990.74	2.8265846	-42010.621	-24808.707	
	61600	1941.7951	103655.83	213990.74	2.8265846	-41979.909	-24747.169	
	61700	1980.9796	103562.35	213990.74	2.8265846	-41990.951	-24702.326	
	61800	1970.3007	104168.44	213990.74	2.8265846	-41961.228	-24610.284	
	61900	1974.7435	103871.17	213990.74	2.8265846	-41981.456	-24662.464	
	62000	1940.0879	104094.34	213990.74	2.8265846	-41955.73	-24667.401	
	62100	1980.5133	104128.89	213990.74	2.8265846	-41974.452	-24610.971	
	62200	1966.6994	105367.47	213990.74	2.8265846	-41907.578	-24402.772	
	62300	1983.0952	105720.71	213990.74	2.8265846	-41899.051	-24318.457	
	62400	1978.8834	106361.34	213990.74	2.8265846	-41869.13	-24210.321	
	62500	2015.4184	105682.64	213990.74	2.8265846	-41913.498	-24281.589	
	62600	1979.6061	105468.59	213990.74	2.8265846	-41913.396	-24372.564	
	62700	1976.7936	105385.05	213990.74	2.8265846	-41914.174	-24389.408	
	62800	1999.4407	105291.12	213990.74	2.8265846	-41932.49	-24380.753	
	62900	1996.3897	105755.75	213990.74	2.8265846	-41910.835	-24302.364	
	63000	2016.5425	105841.42	213990.74	2.8265846	-41910.767	-24255.69	
	63100	1986.1713	106596.66	213990.74	2.8265846	-41855.688	-24152.733	
	63200	2005.7797	107297.74	213990.74	2.8265846	-41830.529	-23999.721	
	63300	2007.0118	108079.24	213990.74	2.8265846	-41793.62	-23856.283	
	63400	2010.1219	108605.95	213990.74	2.8265846	-41768.615	-23755.503	
	63500	2007.6448	109526.33	213990.74	2.8265846	-41728.181	-23596.463	
	63600	2032.7354	109776.86	213990.74	2.8265846	-41733.791	-23524.832	
	63700	2019.1381	109853.71	213990.74	2.8265846	-41711.593	-23516.095	
	63800	2033.6891	109319.17	213990.74	2.8265846	-41742.806	-23593.313	
	63900	2008.6406	109882.04	213990.74	2.8265846	-41708.889	-23527.924	
	64000	2027.8152	109916.98	213990.74	2.8265846	-41714.693	-23495.604	
	64100	2025.6989	110578.3	213990.74	2.8265846	-41681.699	-23377.975	
	64200	2019.74	111362.13	213990.74	2.8265846	-41646.58	-23248.562	
	64300	2018.423	111856.74	213990.74	2.8265846	-41616.525	-23154.745	
	64400	2058.5489	111469.43	213990.74	2.8265846	-41653.029	-23172.964	
	64500	2023.6516	112531.58	213990.74	2.8265846	-41593.013	-23031.977	
	64600	2063.7699	112324.54	213990.74	2.8265846	-41617.619	-23014.234	
	64700	2049.5042	112855.68	213990.74	2.8265846	-41582.756	-22933.323	
	64800	2026.3939	112827.49	213990.74	2.8265846	-41582.076	-22976.731	
	64900	2021.5585	112871.19	213990.74	2.8265846	-41579.621	-22976.877	
	65000	2035.2659	114027.16	213990.74	2.8265846	-41528.823	-22747.768	
	65100	2054.1021	114572.06	213990.74	2.8265846	-41506.504	-22619.803	
	65200	2062.3686	115048.5	213990.74	2.8265846	-41486.326	-22521.567	
	65300	2067.0357	115371.84	213990.74	2.8265846	-41468.839	-22452.75	
	65400	2064.8794	116003.36	213990.74	2.8265846	-41440.017	-22343.344	
	65500	2070.4557	116888.06	213990.74	2.8265846	-41400.086	-22175.519	
	65600	2073.9479	117700.14	213990.74	2.8265846	-41370.367	-22031.243	
	65700	2066.8283	118178.54	213990.74	2.8265846	-41347.521	-21956.925	
	65800	2070.9493	118488.29	213990.74	2.8265846	-41326.209	-21887.051	
	65900	2078.3533	118590.62	213990.74	2.8265846	-41318.248	-21852.502	
	66000	2052.4843	119799.78	213990.74	2.8265846	-41251.003	-21668.897	
	66100	2074.378	120080.25	213990.74	2.8265846	-41240.376	-21582.608	
	66200	2101.3015	120165.8	213990.74	2.8265846	-41255.463	-21539.29	
	66300	2072.7347	120927.31	213990.74	2.8265846	-41212.111	-21444.076	
	66400	2088.0484	121418.86	213990.74	2.8265846	-41189.042	-21328.633	
	66500	2089.8637	121915.55	213990.74	2.8265846	-41159.501	-21229.585	
	66600	2102.5059	122313.5	213990.74	2.8265846	-41165.33	-21160.204	
	66700	2097.3633	122839.69	213990.74	2.8265846	-41128.085	-21061.653	
	66800	2119.3823	123233.84	213990.74	2.8265846	-41119.631	-20962.135	
	66900	2093.2351	124443.52	213990.74	2.8265846	-41051.879	-20778.439	
	67000	2112.6776	125761.23	213990.74	2.8265846	-41002.454	-20519.092	
	67100	2120.665	125744.29	213990.74	2.8265846	-41001.199	-20506.163	
	67200	2091.5828	126386.5	213990.74	2.8265846	-40949.943	-20419.876	
	67300	2117.0037	127219.84	213990.74	2.8265846	-40934.888	-20249.162	
	67400	2119.8162	127959.91	213990.74	2.8265846	-40903.419	-20113.94	
	67500	2117.6777	128209.25	213990.74	2.8265846	-40885.663	-20066.613	
	67600	2136.6746	128032.24	213990.74	2.8265846	-40893.71	-20065.154	
	67700	2143.0425	128514.32	213990.74	2.8265846	-40877.69	-19973.635	
	67800	2112.6439	129294.15	213990.74	2.8265846	-40826.137	-19870.968	
	67900	2134.7592	129490.78	213990.74	2.8265846	-40823.173	-19803.152	
	68000	2136.3491	130558.34	213990.74	2.8265846	-40776.385	-19611.005	
	68100	2136.3398	131143.42	213990.74	2.8265846	-40751.228	-19507.719	
	68200	2123.6369	132121.96	213990.74	2.8265846	-40695.171	-19343.131	
	68300	2149.2569	132385.82	213990.74	2.8265846	-40695.006	-19263.02	
	68400	2134.4633	132821.22	213990.74	2.8265846	-40657.818	-19193.492	
	68500	2161.0623	132746.43	213990.74	2.8265846	-40669.19	-19168.441	
	68600	2153.6464	133129.51	213990.74	2.8265846	-40650.466	-19111.491	
	68700	2144.6926	133244.94	213990.74	2.8265846	-40648.232	-19109.464	
	68800	2145.9269	133310.02	213990.74	2.8265846	-40648.117	-19098.503	
	68900	2143.0772	134394.57	213990.74	2.8265846	-40591.85	-18902.353	
	69000	2170.4169	134719.74	213990.74	2.8265846	-40587.477	-18806.845	
	69100	2176.6021	134798.09	213990.74	2.8265846	-40594.284	-18792.395	
	69200	2147.285	134979.23	213990.74	2.8265846	-40575.275	-18800.348	
	69300	2166.1634	134815.52	213990.74	2.8265846	-40586.041	-18800.038	
	69400	2166.2504	135778.04	213990.74	2.8265846	-40530.422	-18615.712	
	69500	2181.8254	136137.9	213990.74	2.8265846	-40529.707	-18539.756	
	69600	2176.1917	136398.56	213990.74	2.8265846	-40511.162	-18496.227	
	69700	2174.0112	136654.84	213990.74	2.8265846	-40496.664	-18451.304	
	69800	2209.4979	137068.12	213990.74	2.8265846	-40490.199	-18327.72	
	69900	2191.0871	137721.01	213990.74	2.8265846	-40443.869	-18226.314	
	70000	2187.8819	137937.61	213990.74	2.8265846	-40450.335	-18209.442	
	70100	2184.9394	138090.64	213990.74	2.8265846	-40437.03	-18180.832	
	70200	2219.8284	138374.28	213990.74	2.8265846	-40427.092	-18072.134	
	70300	2227.693	138075.33	213990.74	2.8265846	-40445.45	-18116.697	
	70400	2192.4805	137918.76	213990.74	2.8265846	-40441.672	-18195.272	
	70500	2198.6788	137988.14	213990.74	2.8265846	-40447.168	-18180.687	
	70600	2215.3929	137745.05	213990.74	2.8265846	-40458.178	-18195	
	70700	2200.5096	138409.61	213990.74	2.8265846	-40428.089	-18102.121	
	70800	2215.8003	139097.93	213990.74	2.8265846	-40401.897	-17957.314	
	70900	2233.2174	139362.09	213990.74	2.8265846	-40385.819	-17875.564	
	71000	2223.5844	139011.68	213990.74	2.8265846	-40395.51	-17948.865	
	71100	2220.6878	138701.07	213990.74	2.8265846	-40421.127	-18021.023	
	71200	2208.4887	138951.38	213990.74	2.8265846	-40401.266	-17989.014	
	71300	2232.1235	138709.3	213990.74	2.8265846	-40419.83	-17998.671	
	71400	2222.2055	139115.4	213990.74	2.8265846	-40391.994	-17933.902	
	71500	2249.9096	139616.75	213990.74	2.8265846	-40381.278	-17807.884	
	71600	2255.0323	140222.28	213990.74	2.8265846	-40357.555	-17694.346	
	71700	2233.9777	140019.93	213990.74	2.8265846	-40349.103	-17749.658	
	71800	2221.6405	139776.25	213990.74	2.8265846	-40355.425	-17810.054	
	71900	2218.5637	139391.06	213990.74	2.8265846	-40383.026	-17894.47	
	72000	2227.0121	139672.45	213990.74	2.8265846	-40373.312	-17832.431	
	72100	2265.621	139614.57	213990.74	2.8265846	-40390.055	-17789.537	
	72200	2237.2572	139897.27	213990.74	2.8265846	-40363.748	-17774.964	
